Pokemon,Score,Dex,Type 1,Type 2,Attack,Defense,Stamina,Stat Product,Level,CP,Fast Move,Charged Move 1,Charged Move 2,Charged Move 1 Count,Charged Move 2 Count,Buddy Distance,Charged Move Cost
Chimecho,73.7,358,psychic,none,120.2,120.2,129,1864669,25,1500,Astonish,Psyshock,Shadow Ball,4,6,5,75000
Crawdaunt (Shadow),73.7,342,water,dark,144.5,96.9,110,1540695,22.5,1497,Snarl,Night Slash,Scald,3,4,3,50000
Electabuzz,73.7,125,electric,none,130.9,112.6,115,1694299,24,1490,Thunder Shock,Thunder Punch,Return,5,8,5,75000
Golem (Shadow),73.7,76,rock,ground,125.2,121.7,117,1782513,19,1497,Mud Slap,Stone Edge,Rock Blast,6,4,1,10000
Pinsir (Shadow),73.7,127,bug,none,141.3,111.5,101,1591266,18.5,1500,Fury Cutter,Close Combat,X-Scissor,12,10,5,75000
Sceptile,73.7,254,grass,none,136.9,108.5,110,1633945,19.5,1497,Bullet Seed,Leaf Blade,Earthquake,3,5,3,10000
Slurpuff,73.7,685,fairy,none,117.4,118.1,138,1912211,25.5,1499,Fairy Wind,Play Rough,Energy Ball,7,7,3,50000
Castform (Sunny),73.6,351,fire,none,113.4,119.6,146,1979669,38.5,1499,Ember,Weather Ball (Fire),Solar Beam,6,14,5,75000
Magnemite (Shadow),73.6,81,electric,steel,148.7,113.4,89,1501640,50,1495,Volt Switch,Magnet Bomb,Discharge,3,3,3,50000
Metang (Shadow),73.5,375,steel,psychic,108.9,145.5,129,2043486,35,1494,Metal Claw,Psyshock,Gyro Ball,6,9,5,75000
Poliwhirl (Shadow),73.5,61,water,none,115.1,114.3,148,1947108,50,1500,Bubble,Scald,Mud Bomb,5,4,3,50000
Primarina,73.5,730,water,fairy,131.9,116.8,110,1694382,17.5,1499,Charm,Disarming Voice,Hydro Cannon,8,7,3,10000
Rhydon,73.5,112,ground,rock,126.7,102.4,136,1765046,17,1498,Mud Slap,Breaking Swipe,Stone Edge,4,6,3,50000
Aipom,73.4,190,normal,none,126.1,105.2,134,1778842,49,1500,Astonish,Swift,Aerial Ace,4,4,3,50000
Golduck,73.3,55,water,none,125.5,112.2,127,1787063,22.5,1499,Water Gun,Cross Chop,Liquidation,12,15,3,50000
Palossand,73.3,770,ghost,ground,116.6,120.4,136,1909914,23,1494,Astonish,Scorching Sands,Shadow Ball,5,6,3,50000
Vigoroth,73.3,288,normal,none,117.7,112.7,144,1909363,28.5,1499,Counter,Body Slam,Rock Slide,6,8,5,75000
Dugtrio,73.2,51,ground,none,136.4,120.5,99,1627049,41.5,1495,Mud Slap,Mud Bomb,Stone Edge,4,6,3,50000
Ludicolo,73.2,272,water,grass,117.1,123.7,132,1912593,24,1497,Bubble,Scald,Leaf Storm,5,5,3,50000
Lunatone,73.1,337,rock,psychic,119.8,108.8,143,1863825,23.5,1494,Psywave,Rock Slide,Moonblast,12,15,3,50000
Magby,73.1,240,fire,none,139.5,95.8,120,1603478,50,1496,Karate Chop,Fire Punch,Brick Break,5,5,5,10000
Graveler (Alolan) (Shadow),73,75,rock,electric,123.4,124.9,118,1819319,30.5,1500,Volt Switch,Stone Edge,Rock Blast,4,3,1,10000
Avalugg (Hisuian),72.9,713,ice,rock,117,134.7,121,1906728,16,1498,Powder Snow,Rock Slide,Icy Wind,6,6,3,50000
Blaziken (Shadow),72.9,257,fire,fighting,144.4,90.8,118,1547820,19,1496,Fire Spin,Blaze Kick,Blast Burn,4,5,3,10000
Magnemite,72.9,81,electric,steel,148.7,113.4,89,1501640,50,1495,Volt Switch,Magnet Bomb,Discharge,3,3,3,50000
Poliwhirl,72.9,61,water,none,115.1,114.3,148,1947108,50,1500,Bubble,Scald,Mud Bomb,5,4,3,50000
Sandshrew,72.9,27,ground,none,118.5,113.4,127,1706968,50,1426,Sand Attack,Rock Tomb,Dig,13,13,3,50000
Graveler (Alolan),72.8,75,rock,electric,122.9,127.3,117,1831093,30,1500,Volt Switch,Stone Edge,Rock Blast,4,3,1,10000
Samurott (Hisuian),72.8,503,water,dark,133.2,95.6,132,1680851,20,1496,Fury Cutter,Dark Pulse,Icy Wind,13,12,3,10000
Tauros (Blaze),72.8,128,fighting,fire,127.8,123.1,111,1746363,20,1494,Double Kick,Flame Charge,Trailblaze,5,4,3,50000
Vikavolt,72.7,738,bug,electric,146.4,94.4,111,1534869,17.5,1500,Volt Switch,X-Scissor,Fly,3,3,1,10000
Tangrowth (Shadow),72.6,465,grass,none,121.8,112,135,1842421,18.5,1498,Vine Whip,Power Whip,Rock Slide,7,6,3,50000
Bayleef (Shadow),72.4,153,grass,none,105.6,141.6,141,2107468,49.5,1494,Magical Leaf,Ancient Power,Energy Ball,5,6,3,10000
Grovyle (Shadow),72.4,253,grass,none,137.4,101.7,117,1633904,37.5,1499,Bullet Seed,Leaf Blade,Aerial Ace,3,4,3,10000
Oinkologne,72.4,916,normal,none,118.1,102.8,156,1895471,21,1499,Tackle,Body Slam,Trailblaze,12,15,1,10000
Dolliv,72.3,929,grass,normal,119.3,121.8,129,1875490,50,1498,Magical Leaf,Earth Power,Trailblaze,6,5,3,50000
Excadrill,72.3,530,ground,steel,142.7,78.8,139,1561805,17,1494,Mud Slap,Drill Run,Rock Slide,5,5,3,50000
Frigibax,72.3,996,dragon,ice,125.2,84.9,149,1583298,50,1410,Ice Fang,Avalanche,Dragon Claw,8,6,5,75000
Granbull,72.3,210,fairy,none,135.3,87.7,139,1650182,22,1494,Charm,Close Combat,Crunch,8,8,3,50000
Pidgeot,72.3,18,normal,flying,117.2,113.8,143,1905836,26,1494,Gust,Feather Dance,Brave Bird,5,5,1,10000
Haunter (Shadow),72.2,93,ghost,poison,161.2,85.5,100,1378532,28,1493,Shadow Claw,Ice Punch,Shadow Ball,5,7,3,50000
Purugly,72.2,432,normal,none,125.5,105.5,133,1762021,28.5,1489,Shadow Claw,Aerial Ace,Thunder,5,8,3,50000
Sandshrew (Alolan),72.2,27,ice,steel,117.6,121,127,1807853,50,1462,Powder Snow,Night Slash,Blizzard,5,10,3,50000
Fletchinder,72.1,662,fire,flying,123,103.2,142,1801392,47,1492,Ember,Fly,Aerial Ace,8,7,1,10000
Ivysaur (Shadow),72,2,grass,poison,120.3,121.1,128,1864071,37.5,1497,Vine Whip,Power Whip,Sludge Bomb,7,7,3,10000
Basculin,71.9,550,water,none,134,96.5,129,1667480,27,1495,Water Gun,Aqua Tail,Aqua Jet,12,14,1,10000
Drilbur,71.9,529,ground,none,139.5,81.9,141,1610077,49,1499,Mud Slap,Drill Run,Rock Tomb,5,5,3,50000
Galvantula (Shadow),71.9,596,bug,electric,139,93.8,124,1615746,25.5,1499,Volt Switch,Discharge,Lunge,3,3,3,50000
Houndstone,71.9,972,ghost,none,121,131.2,117,1857323,22.5,1500,Lick,Psychic Fangs,Shadow Ball,12,19,3,50000
Sandshrew (Shadow),71.9,27,ground,none,118.5,113.4,127,1706968,50,1426,Sand Attack,Rock Tomb,Dig,13,13,3,50000
Sneasel (Hisuian),71.9,215,fighting,poison,135.5,110.7,110,1649923,26.5,1499,Poison Jab,Close Combat,Aerial Ace,7,6,3,50000
Excadrill (Shadow),71.8,530,ground,steel,142.7,78.8,139,1561805,17,1494,Mud Slap,Drill Run,Rock Slide,5,5,3,50000
Golem,71.8,76,rock,ground,125.2,121.7,117,1782513,19,1497,Mud Slap,Stone Edge,Rock Blast,6,4,1,10000
Kricketune,71.8,402,bug,none,127.7,88,155,1742826,38,1492,Fury Cutter,X-Scissor,Aerial Ace,10,10,1,10000
Linoone (Galarian) (Shadow),71.8,264,dark,normal,114.6,112.2,152,1953755,39,1497,Snarl,Body Slam,Dig,3,4,1,10000
Scraggy,71.8,559,dark,fighting,120.4,122.1,126,1851509,48,1494,Feint Attack,Upper Hand,Foul Play,7,7,3,50000
Solrock,71.8,338,rock,psychic,119.8,108.8,143,1863825,23.5,1494,Psywave,Rock Slide,Psychic,12,14,3,50000
Articuno,71.7,144,ice,flying,113.2,143.6,122,1983584,18.5,1500,Ice Shard,Triple Axel,Ancient Power,5,5,20,100000
Articuno (Shadow),71.7,144,ice,flying,113.8,140.2,124,1977704,18.5,1500,Ice Shard,Triple Axel,Ancient Power,5,5,20,100000
Kabuto,71.7,140,rock,water,133.6,128.6,97,1667621,49,1498,Mud Shot,Aqua Jet,Rock Tomb,5,7,5,75000
Manectric,71.7,310,electric,none,142.5,91.3,120,1561030,23.5,1494,Thunder Fang,Psychic Fangs,Wild Charge,6,8,3,50000
Salamence (Shadow),71.7,373,dragon,flying,142.9,92.6,117,1548425,14.5,1490,Dragon Tail,Fly,Outrage,5,7,5,75000
Alomomola,71.6,594,water,none,96.7,98.8,240,2292831,26,1490,Waterfall,Hydro Pump,Blizzard,10,10,5,75000
Cryogonal,71.6,615,ice,none,116.5,136.2,121,1919929,20,1497,Ice Shard,Triple Axel,Night Slash,5,4,5,75000
Dhelmise,71.6,781,ghost,grass,139.8,109.3,105,1604674,20,1498,Shadow Claw,Power Whip,Shadow Ball,7,7,5,50000
Girafarig,71.6,203,normal,psychic,129.1,102.7,129,1711052,27,1486,Confusion,Psychic Fangs,Trailblaze,3,4,3,50000
Appletun,71.5,842,grass,dragon,117.2,100.8,162,1913294,22.5,1498,Astonish,Outrage,Seed Bomb,6,5,5,75000
Blaziken,71.5,257,fire,fighting,144.4,90.8,118,1547820,19,1496,Fire Spin,Blaze Kick,Blast Burn,4,5,3,10000
Crawdaunt,71.5,342,water,dark,144.5,96.9,110,1540695,22.5,1497,Snarl,Night Slash,Scald,3,4,3,50000
Quaxwell,71.5,913,water,none,124.7,103.1,139,1786476,32.5,1496,Water Gun,Aqua Jet,Aerial Ace,14,14,3,10000
Wobbuffet,71.5,202,psychic,none,63,101.7,333,2133829,50,1160,Counter,Return,Mirror Coat,12,10,3,50000
Corvisquire,71.4,822,flying,none,119.1,104.1,152,1884408,48.5,1500,Sand Attack,Sky Attack,Payback,14,15,1,10000
Croconaw,71.4,159,water,none,118.8,118.8,134,1891327,35,1499,Water Gun,Ice Punch,Crunch,14,15,3,10000
Drilbur (Shadow),71.4,529,ground,none,139.5,81.9,141,1610077,49,1499,Mud Slap,Drill Run,Rock Tomb,5,5,3,50000
Floette,71.4,670,fairy,none,114.3,133.7,128,1955261,44,1499,Vine Whip,Dazzling Gleam,Psychic,7,7,3,50000
Parasect,71.4,47,bug,grass,124.2,118.3,122,1792012,30.5,1495,Fury Cutter,X-Scissor,Cross Poison,10,9,3,50000
Eelektross,71.3,604,electric,none,134.4,98,127,1672478,20,1500,Volt Switch,Dragon Claw,Thunderbolt,3,4,1,10000
Nuzleaf (Shadow),71.3,274,grass,dark,125.2,78.1,157,1536164,50,1387,Feint Attack,Leaf Blade,Foul Play,6,7,3,50000
Torkoal,71.3,324,fire,none,107.6,151.3,127,2067715,27,1491,Fire Spin,Overheat,Earthquake,6,7,3,50000
Bisharp,71.2,625,dark,steel,139.2,111.5,103,1598638,19.5,1497,Snarl,Dark Pulse,X-Scissor,4,4,5,75000
Hitmonlee,71.2,106,fighting,none,142.5,121.4,91,1573887,21.5,1497,Double Kick,Close Combat,Blaze Kick,4,4,5,75000
Quaquaval,71.2,914,water,fighting,137.9,97.1,121,1620197,18.5,1496,Wing Attack,Close Combat,Aqua Jet,7,6,3,10000
Uxie,71.2,480,psychic,none,102,176.8,122,2200329,22.5,1500,Confusion,Swift,Future Sight,3,6,20,100000
Bruxish,71.1,779,water,psychic,137.3,100.4,118,1626064,23.5,1497,Confusion,Aqua Tail,Psychic Fangs,3,3,3,50000
Darumaka (Shadow),71.1,554,fire,none,132,83.5,154,1697707,49,1499,Fire Fang,Fire Punch,Flame Charge,7,9,3,50000
Milotic,71,350,water,none,113.2,132.2,132,1974479,18.5,1495,Dragon Tail,Surf,Blizzard,5,9,5,75000
Lopunny,70.9,428,normal,none,112.1,146.4,121,1985734,27.5,1493,Double Kick,Triple Axel,Focus Blast,4,7,3,50000
Luxray,70.9,405,electric,none,138,99,118,1611912,19,1496,Spark,Wild Charge,Psychic Fangs,7,5,5,75000
Naganadel,70.9,804,poison,dragon,149.2,97.2,103,1494370,17.5,1500,Poison Jab,Dragon Claw,Sludge Bomb,5,8,20,100000
Palpitoad,70.9,536,water,ground,116.6,101.6,162,1919059,48.5,1497,Mud Shot,Earth Power,Water Pulse,7,7,3,50000
Rhyhorn (Shadow),70.9,111,ground,rock,113.4,110.2,158,1974352,38.5,1499,Mud Slap,Bulldoze,Stomp,5,4,3,50000
Swoobat,70.9,528,psychic,flying,126.9,100.9,138,1767259,35.5,1499,Confusion,Fly,Psychic Fangs,4,3,1,10000
Dialga (Shadow),70.8,483,steel,dragon,138.9,109,107,1619687,13.5,1500,Dragon Breath,Iron Head,Draco Meteor,17,22,20,100000
Salamence,70.8,373,dragon,flying,142.9,92.6,117,1548425,14.5,1490,Dragon Tail,Fly,Outrage,5,7,5,75000
Shelgon,70.8,372,dragon,none,123.3,118.4,123,1795453,27.5,1493,Dragon Breath,Flamethrower,Twister,19,15,5,75000
Krookodile,70.7,553,ground,dark,133.9,94.8,132,1675322,18.5,1498,Mud Slap,Crunch,Earthquake,5,7,5,75000
Typhlosion (Hisuian),70.7,157,fire,ghost,142.8,103.4,106,1564157,20,1500,Hex,Fire Punch,Shadow Ball,4,5,3,10000
Urshifu (Rapid Strike),70.7,892,fighting,water,136.6,97.8,121,1616195,15,1489,Counter,Aqua Jet,Dynamic Punch,7,8,20,100000
Gardevoir,70.6,282,psychic,fairy,137.2,114.5,104,1633015,18,1498,Charm,Triple Axel,Shadow Ball,8,10,5,75000
Girafarig (Shadow),70.6,203,normal,psychic,129.1,102.7,129,1711052,27,1486,Confusion,Psychic Fangs,Trailblaze,3,4,3,50000
Hitmonchan (Shadow),70.6,107,fighting,none,128.2,137.3,98,1725104,23.5,1490,Counter,Ice Punch,Thunder Punch,7,7,5,75000
Lumineon,70.6,457,water,none,109.5,137.2,136,2042625,33,1497,Water Gun,Water Pulse,Silver Wind,19,15,3,50000
Sneasel (Hisuian) (Shadow),70.6,215,fighting,poison,135.5,110.7,110,1649923,26.5,1499,Poison Jab,Close Combat,Aerial Ace,7,6,3,50000
Stoutland,70.6,508,normal,none,125.8,114.7,124,1788973,19,1500,Sand Attack,Wild Charge,Crunch,12,12,1,10000
Croconaw (Shadow),70.5,159,water,none,118.8,118.8,134,1891327,35,1499,Water Gun,Ice Punch,Crunch,14,15,3,10000
Ceruledge,70.4,937,fire,ghost,136.9,114,105,1638875,17.5,1498,Incinerate,Shadow Ball,Flame Charge,3,3,5,50000
Darumaka,70.4,554,fire,none,132,83.5,154,1697707,49,1499,Fire Fang,Fire Punch,Flame Charge,7,9,3,50000
Krokorok,70.4,552,ground,dark,133.6,87.4,142,1658012,50,1492,Mud Slap,Crunch,Earthquake,5,7,5,75000
Maushold,70.4,925,normal,none,117.3,123.7,132,1915269,29,1500,Mud Shot,Swift,Crunch,5,6,1,10000
Scyther,70.4,123,bug,flying,134.9,110.7,111,1657053,20.5,1496,Fury Cutter,Aerial Ace,Night Slash,10,9,5,75000
Heracross,70.3,214,bug,fighting,134.7,107.9,114,1655921,17.5,1497,Counter,Upper Hand,Megahorn,7,10,3,50000
Hypno (Shadow),70.3,97,psychic,none,103.7,140.8,148,2160673,27.5,1499,Confusion,Thunder Punch,Fire Punch,4,4,3,50000
Huntail,70.2,367,water,none,131.5,126.3,102,1694679,24,1498,Water Gun,Aqua Tail,Crunch,12,15,3,50000
Swanna (Shadow),70.2,581,water,flying,129.3,99.7,134,1727466,26.5,1498,Water Gun,Fly,Ice Beam,15,19,3,50000
Absol (Shadow),70.1,359,dark,none,157.9,82.7,109,1423430,22,1499,Snarl,Brutal Swing,Megahorn,3,5,5,75000
Armaldo (Shadow),70.1,348,rock,bug,133.3,110.9,113,1670643,19.5,1497,Fury Cutter,Rock Blast,Liquidation,10,12,3,50000
Buneary,70.1,427,normal,none,121.8,100.8,135,1658639,50,1423,Quick Attack,Swift,Fire Punch,5,5,3,50000
Prinplup,70.1,394,water,none,119.1,116,136,1878103,37,1500,Bubble,Icy Wind,Hydro Pump,5,7,3,10000
Hitmonlee (Shadow),70,106,fighting,none,142.5,121.4,91,1573887,21.5,1497,Double Kick,Close Combat,Blaze Kick,4,4,5,75000
Jirachi,70,385,steel,psychic,120.5,119.4,129,1855163,16.5,1498,Confusion,Doom Desire,Dazzling Gleam,4,5,20,100000
Misdreavus,70,200,ghost,none,124.1,119,122,1801213,29.5,1498,Psywave,Dark Pulse,Shadow Sneak,13,12,3,50000
Misdreavus (Shadow),70,200,ghost,none,124.1,119,122,1801213,29.5,1498,Astonish,Dark Pulse,Shadow Sneak,5,5,3,50000
Pinsir,70,127,bug,none,141.3,111.5,101,1591266,18.5,1500,Fury Cutter,Close Combat,X-Scissor,12,10,5,75000
Swadloon,70,541,bug,grass,106.7,147.9,133,2099118,50,1500,Bug Bite,Energy Ball,Silver Wind,19,15,1,10000
Bouffalant,69.9,626,normal,none,118.9,115.9,136,1873804,20,1496,Mud Shot,Stomp,Megahorn,5,7,3,50000
Honchkrow,69.9,430,dark,flying,150.6,68.3,145,1492462,20.5,1500,Snarl,Brave Bird,Dark Pulse,5,4,3,50000
Kleavor,69.9,900,bug,rock,144.2,105.1,102,1545034,17.5,1498,Quick Attack,X-Scissor,Stone Edge,5,7,5,75000
Scolipede (Shadow),69.9,545,bug,poison,132.6,121.1,105,1686037,23,1495,Poison Jab,X-Scissor,Sludge Bomb,6,8,1,10000
Seviper,69.9,336,poison,none,138.8,89.5,130,1616076,27,1500,Poison Jab,Crunch,Poison Fang,7,6,3,50000
Gloom (Shadow),69.8,44,grass,poison,122.6,114.9,130,1830873,37.5,1500,Razor Leaf,Sludge Bomb,Moonblast,13,15,3,50000
Hitmonchan,69.8,107,fighting,none,128.2,137.3,98,1725104,23.5,1490,Counter,Ice Punch,Thunder Punch,7,7,5,75000
Lairon,69.8,305,steel,rock,114.5,142.8,120,1962204,28,1500,Metal Claw,Rock Tomb,Body Slam,8,5,1,10000
Mewtwo (Shadow),69.8,150,psychic,none,147.9,94.4,108,1507802,13,1499,Psycho Cut,Psystrike,Thunderbolt,5,7,20,100000
Sandshrew (Alolan) (Shadow),69.8,27,ice,steel,117.6,121,127,1807853,50,1462,Powder Snow,Night Slash,Blizzard,5,10,3,50000
Sneasel (Shadow),69.8,215,dark,ice,135.5,110.7,110,1649923,26.5,1499,Ice Shard,Avalanche,Foul Play,5,4,3,50000
Weezing,69.8,110,poison,none,117,138.9,117,1901382,24.5,1491,Rollout,Sludge Bomb,Shadow Ball,4,5,3,50000
Hatterene,69.7,858,psychic,fairy,144,116.5,93,1559786,20,1500,Charm,Psyshock,Power Whip,7,9,5,50000
Kingdra,69.7,230,water,dragon,121.8,126.1,119,1828072,21,1498,Dragon Breath,Outrage,Octazooka,20,17,3,50000
Scolipede,69.7,545,bug,poison,132.6,121.1,105,1686037,23,1495,Poison Jab,X-Scissor,Sludge Bomb,6,8,1,10000
Charmeleon (Shadow),69.6,5,fire,none,127.1,109.1,127,1760642,39,1496,Fire Fang,Fire Punch,Flamethrower,7,10,3,10000
Corsola,69.6,222,water,rock,109.3,141.6,133,2057200,47.5,1500,Bubble,Power Gem,Rock Blast,5,4,3,50000
Durant,69.6,632,bug,steel,135.9,121.2,100,1647192,21,1499,Metal Claw,X-Scissor,Stone Edge,6,8,3,50000
Grotle (Shadow),69.6,388,grass,none,118.3,116.1,138,1895093,30.5,1497,Razor Leaf,Body Slam,Energy Ball,9,14,3,10000
Houndoom (Shadow),69.6,229,dark,fire,140.8,94.9,119,1589764,21,1498,Fire Fang,Foul Play,Flamethrower,7,10,3,50000
Weezing (Shadow),69.6,110,poison,none,118.4,138.9,115,1889997,24.5,1495,Rollout,Sludge Bomb,Shadow Ball,4,5,3,50000
Cubone (Shadow),69.4,104,ground,none,88.2,133.6,127,1497128,50,1152,Mud Slap,Bone Club,Dig,4,5,3,50000
Heatmor,69.4,631,fire,none,133.3,91.6,136,1660290,23,1489,Fire Spin,Thunder Punch,Flamethrower,4,6,3,50000
Mankey (Shadow),69.4,56,fighting,none,137,81.5,113,1261556,50,1317,Karate Chop,Cross Chop,Brick Break,4,5,3,50000
Chansey,69.3,113,normal,none,63,120.2,421,3188219,50,1418,Zen Headbutt,Dazzling Gleam,Psychic,10,10,5,75000
Vileplume (Shadow),69.3,45,grass,poison,129.1,110.9,121,1732053,22,1498,Razor Leaf,Sludge Bomb,Moonblast,13,15,3,50000
Zoroark,69.3,571,dark,none,157.9,86.9,103,1414071,21,1497,Shadow Claw,Foul Play,Sludge Bomb,5,7,5,75000
Moltres (Shadow),69.2,146,fire,flying,137.3,103.1,115,1627313,15.5,1499,Fire Spin,Sky Attack,Ancient Power,6,5,20,100000
Nuzleaf,69.2,274,grass,dark,125.2,78.1,157,1536164,50,1387,Feint Attack,Leaf Blade,Foul Play,6,7,3,50000
Smoochum,69.2,238,ice,psychic,141.2,89.1,120,1508916,50,1460,Powder Snow,Psyshock,Ice Punch,5,5,5,10000
Breloom,69.1,286,grass,fighting,150.6,97.3,101,1480402,21,1493,Force Palm,Dynamic Punch,Grass Knot,5,5,3,50000
Falinks,69.1,870,fighting,none,128.2,119.8,113,1735815,23.5,1494,Counter,Superpower,Megahorn,7,10,5,75000
Klinklang,69.1,601,steel,none,124.9,140.2,102,1785632,21,1494,Thunder Shock,Mirror Shot,Zap Cannon,4,9,5,75000
Nidorino (Shadow),69.1,33,poison,none,124.2,103.7,140,1803300,46.5,1500,Poison Sting,Sludge Bomb,Dig,6,6,3,50000
Aron,69,304,steel,rock,114.3,131.1,127,1902550,50,1478,Metal Claw,Rock Tomb,Body Slam,8,5,1,10000
Electrode,69,101,electric,none,123.1,127.2,116,1816610,26.5,1496,Volt Switch,Discharge,Hyper Beam,3,5,3,50000
Torterra (Shadow),69,389,grass,ground,120.5,117.6,131,1857185,19,1496,Razor Leaf,Frenzy Plant,Stone Edge,12,14,3,10000
Vanillish,69,583,ice,none,124.1,119.3,122,1805667,41,1499,Astonish,Icy Wind,Signal Beam,5,6,3,50000
Flareon,68.9,136,fire,none,141.7,110,100,1557872,18,1488,Fire Spin,Superpower,Flamethrower,4,6,5,75000
Moltres,68.9,146,fire,flying,136.3,102.6,117,1635633,16,1493,Fire Spin,Sky Attack,Ancient Power,6,5,20,100000
Klang,68.8,600,steel,none,114.1,137,125,1954283,31.5,1494,Thunder Shock,Thunderbolt,Vise Grip,7,5,5,75000
Lairon (Shadow),68.8,305,steel,rock,114.5,142.8,120,1962204,28,1500,Metal Claw,Rock Tomb,Body Slam,8,5,1,10000
Landorus (Incarnate),68.7,645,ground,flying,139.9,100.5,114,1602125,15.5,1497,Mud Shot,Earth Power,Rock Slide,7,6,20,100000
Probopass,68.7,476,rock,steel,96.8,200,119,2305422,28,1497,Spark,Rock Slide,Zap Cannon,7,12,3,50000
Beartic,68.6,614,ice,none,134.9,94.6,129,1646922,18,1491,Powder Snow,Ice Punch,Liquidation,5,6,3,50000
Escavalier,68.6,589,bug,steel,133.9,116.8,107,1673454,19.5,1499,Counter,Drill Run,Megahorn,8,10,3,50000
Linoone (Galarian),68.6,264,dark,normal,114.6,112.2,152,1953755,39,1497,Snarl,Body Slam,Dig,3,4,1,10000
Rhyhorn,68.6,111,ground,rock,113.4,110.2,158,1974352,38.5,1499,Mud Slap,Bulldoze,Stomp,5,4,3,50000
Carnivine,68.5,455,grass,none,130.2,101.2,130,1712621,25.5,1498,Vine Whip,Crunch,Power Whip,6,7,5,75000
Jolteon,68.5,135,electric,none,138.6,113,103,1612419,19,1495,Thunder Shock,Discharge,Last Resort,5,7,5,75000
Nidorino,68.5,33,poison,none,124.2,103.7,140,1803300,46.5,1500,Poison Sting,Sludge Bomb,Dig,6,6,3,50000
Seismitoad,68.5,537,water,ground,120.3,101.5,152,1856073,22,1498,Mud Shot,Earth Power,Sludge Bomb,7,7,3,50000
Exeggutor (Alolan) (Shadow),68.4,103,grass,dragon,134.4,94.2,131,1659647,18.5,1493,Dragon Tail,Seed Bomb,Draco Meteor,5,8,3,50000
Floatzel,68.4,419,water,none,143.8,81.1,133,1551619,22.5,1494,Water Gun,Aqua Jet,Swift,14,12,3,50000
Centiskorch,68.3,851,fire,bug,129.3,98.3,136,1727437,18.5,1495,Ember,Lunge,Crunch,8,8,5,75000
Kingdra (Shadow),68.3,230,water,dragon,121.8,126.1,119,1828072,21,1498,Dragon Breath,Outrage,Octazooka,20,17,3,50000
Vibrava (Shadow),68.3,329,ground,dragon,125.2,95.8,127,1523223,50,1384,Dragon Breath,Sand Tomb,Bug Buzz,14,20,5,75000
Sneasel,68.2,215,dark,ice,135.5,110.7,110,1649923,26.5,1499,Ice Shard,Avalanche,Foul Play,5,4,3,50000
Toxicroak (Shadow),68.2,454,poison,fighting,136.6,91.5,131,1636876,22,1498,Counter,Mud Bomb,Shadow Ball,7,10,3,50000
Flapple,68.1,841,grass,dragon,138.8,100.8,115,1607818,22.5,1499,Dragon Breath,Fly,Seed Bomb,15,15,5,75000
Grotle,68.1,388,grass,none,118.3,116.1,138,1895093,30.5,1497,Razor Leaf,Body Slam,Energy Ball,9,14,3,10000
Shelgon (Shadow),68.1,372,dragon,none,123.3,118.4,123,1795453,27.5,1493,Dragon Breath,Flamethrower,Dragon Pulse,19,20,5,75000
Weavile (Shadow),68.1,461,dark,ice,143.1,103.4,106,1568420,18.5,1500,Snarl,Avalanche,Foul Play,4,4,3,50000
Ninjask,68,291,bug,flying,144.2,89.1,120,1541269,28,1496,Fury Cutter,Aerial Ace,Bug Buzz,10,15,5,75000
Slowbro,68,80,water,psychic,113.4,120.9,143,1961133,22,1493,Water Gun,Surf,Ice Beam,15,19,3,50000
Arboliva,67.9,930,grass,normal,129.9,115.5,115,1724594,18.5,1499,Magical Leaf,Earth Power,Trailblaze,6,5,3,50000
Aron (Shadow),67.9,304,steel,rock,114.3,131.1,127,1902550,50,1478,Metal Claw,Rock Tomb,Body Slam,8,5,1,10000
Garchomp (Shadow),67.9,445,dragon,ground,132.5,102.5,124,1683122,14,1495,Dragon Tail,Sand Tomb,Outrage,5,7,5,75000
Minun,67.9,312,electric,none,116.8,126.8,129,1909761,37,1493,Quick Attack,Thunderbolt,Grass Knot,7,7,3,50000
Slowking,67.9,199,water,psychic,113.4,120.9,143,1961133,22,1493,Water Gun,Surf,Psychic,15,19,3,50000
Slowking (Galarian),67.9,199,poison,psychic,117.9,115.5,139,1893827,20.5,1498,Hex,Surf,Shadow Ball,4,5,3,50000
Cherrim (Sunshine),67.8,421,grass,none,122.9,115.2,129,1826290,27,1498,Bullet Seed,Weather Ball (Fire),Solar Beam,3,7,1,10000
Darmanitan (Standard),67.8,555,fire,none,151.3,71.4,137,1480445,18,1497,Incinerate,Overheat,Rock Slide,3,3,3,50000
Electrode (Shadow),67.8,101,electric,none,123.1,127.2,116,1816610,26.5,1496,Volt Switch,Discharge,Hyper Beam,3,5,3,50000
Omanyte (Shadow),67.8,138,rock,water,129.2,131.7,102,1735737,44.5,1500,Mud Shot,Rock Tomb,Rock Blast,7,5,5,75000
Toxicroak,67.8,454,poison,fighting,136.6,91.5,131,1636876,22,1498,Counter,Mud Bomb,Shadow Ball,7,10,3,50000
Charmeleon,67.7,5,fire,none,127.1,109.1,127,1760642,39,1496,Fire Fang,Fire Punch,Return,7,12,3,10000
Eldegoss,67.7,830,grass,none,109.1,159.7,118,2056868,28.5,1500,Bullet Seed,Grass Knot,Energy Ball,4,5,3,50000
Elekid,67.7,239,electric,none,126,97.5,120,1474345,50,1364,Thunder Shock,Thunder Punch,Brick Break,5,5,5,10000
